standardized_filename,original_stem,species,bird,display_name,call_type,n_calls,recording_id,date,location,environment_class,stimulus_only,sex,age_years,social_group,session_known,kind,rel_audio_path,aviary,birth_year,sibling_group
aa_alba_contact_240510-0653_01.wav,alba_58_elevator_240510_0653,aa,alba,Alba,contact,1,240510-0653,2024-05-10,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_58_elevator_240510_0653.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-0653_02.wav,alba_59_elevator_240510_0653,aa,alba,Alba,contact,1,240510-0653,2024-05-10,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_59_elevator_240510_0653.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_01.wav,alba_10_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_10_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_02.wav,alba_11_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_11_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_03.wav,alba_12_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_12_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_04.wav,alba_13_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_13_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_05.wav,alba_16_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_16_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_06.wav,alba_17_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_17_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_07.wav,alba_18_elevator__240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_18_elevator__240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_08.wav,alba_19_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_19_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_09.wav,alba_20_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_20_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-652_10.wav,alba_9_elevator_240510_0652,aa,alba,Alba,contact,1,240510-652,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_9_elevator_240510_0652.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-655_01.wav,alba_14_elevator_240510_0655,aa,alba,Alba,contact,1,240510-655,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_14_elevator_240510_0655.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-655_02.wav,alba_15_elevator_240510_0655,aa,alba,Alba,contact,1,240510-655,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_15_elevator_240510_0655.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-655_03.wav,alba_21_elevator_240510_0655,aa,alba,Alba,contact,1,240510-655,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_21_elevator_240510_0655.wav,Aviary 3,2014,family_1
aa_alba_contact_240510-655_04.wav,alba_22_elevator_240510_0655,aa,alba,Alba,contact,1,240510-655,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_22_elevator_240510_0655.wav,Aviary 3,2014,family_1
aa_alba_contact_240511-0678_01.wav,alba_60_elevator_240511_0678,aa,alba,Alba,contact,1,240511-0678,2024-05-11,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_60_elevator_240511_0678.wav,Aviary 3,2014,family_1
aa_alba_contact_240511-678_01.wav,alba_23_elevator_240511_0678,aa,alba,Alba,contact,1,240511-678,2024-05-11,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_23_elevator_240511_0678.wav,Aviary 3,2014,family_1
aa_alba_contact_240512-699_01.wav,alba_24_elevator_240512_0699,aa,alba,Alba,contact,1,240512-699,2024-05-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_24_elevator_240512_0699.wav,Aviary 3,2014,family_1
aa_alba_contact_240512-699_02.wav,alba_25_elevator_240512_0699,aa,alba,Alba,contact,1,240512-699,2024-05-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_25_elevator_240512_0699.wav,Aviary 3,2014,family_1
aa_alba_contact_240517-779_01.wav,alba_26_elevator_240517_0779,aa,alba,Alba,contact,1,240517-779,2024-05-17,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_26_elevator_240517_0779.wav,Aviary 3,2014,family_1
aa_alba_contact_240531-948_01.wav,alba_27_elevator_240531_0948,aa,alba,Alba,contact,1,240531-948,2024-05-31,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_27_elevator_240531_0948.wav,Aviary 3,2014,family_1
aa_alba_contact_240531-948_02.wav,alba_28_elevator_240531_0948,aa,alba,Alba,contact,1,240531-948,2024-05-31,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_28_elevator_240531_0948.wav,Aviary 3,2014,family_1
aa_alba_contact_240531-948_03.wav,alba_29_elevator_240531_0948,aa,alba,Alba,contact,1,240531-948,2024-05-31,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_29_elevator_240531_0948.wav,Aviary 3,2014,family_1
aa_alba_contact_240602-969_01.wav,alba_30_elevator_240602_0969,aa,alba,Alba,contact,1,240602-969,2024-06-02,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_30_elevator_240602_0969.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1002_01.wav,alba_31_elevator_240607_1002,aa,alba,Alba,contact,1,240607-1002,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_31_elevator_240607_1002.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1002_02.wav,alba_32_elevator_240607_1002,aa,alba,Alba,contact,1,240607-1002,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_32_elevator_240607_1002.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1002_03.wav,alba_33_elevator_240607_1002,aa,alba,Alba,contact,1,240607-1002,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_33_elevator_240607_1002.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1002_04.wav,alba_34_elevator_240607_1002,aa,alba,Alba,contact,1,240607-1002,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_34_elevator_240607_1002.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1002_05.wav,alba_35_elevator_240607_1002,aa,alba,Alba,contact,1,240607-1002,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_35_elevator_240607_1002.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1002_06.wav,alba_36_elevator_240607_1002,aa,alba,Alba,contact,1,240607-1002,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_36_elevator_240607_1002.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1003_01.wav,alba_37_elevator_240607_1003,aa,alba,Alba,contact,1,240607-1003,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_37_elevator_240607_1003.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1003_02.wav,alba_38_elevator_240607_1003,aa,alba,Alba,contact,1,240607-1003,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_38_elevator_240607_1003.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1003_03.wav,alba_39_elevator_240607_1003,aa,alba,Alba,contact,1,240607-1003,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_39_elevator_240607_1003.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1003_04.wav,alba_40_elevator_240607_1003,aa,alba,Alba,contact,1,240607-1003,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_40_elevator_240607_1003.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1003_05.wav,alba_41_elevator_240607_1003,aa,alba,Alba,contact,1,240607-1003,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_41_elevator_240607_1003.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1003_06.wav,alba_42_elevator_240607_1003,aa,alba,Alba,contact,1,240607-1003,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_42_elevator_240607_1003.wav,Aviary 3,2014,family_1
aa_alba_contact_240607-1003_07.wav,alba_43_elevator_240607_1003,aa,alba,Alba,contact,1,240607-1003,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_43_elevator_240607_1003.wav,Aviary 3,2014,family_1
aa_alba_contact_240612-1054_01.wav,alba_44_elevator_240612_1054,aa,alba,Alba,contact,1,240612-1054,2024-06-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_44_elevator_240612_1054.wav,Aviary 3,2014,family_1
aa_alba_contact_240612-1054_02.wav,alba_45_elevator_240612_1054,aa,alba,Alba,contact,1,240612-1054,2024-06-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_45_elevator_240612_1054.wav,Aviary 3,2014,family_1
aa_alba_contact_240612-1054_03.wav,alba_46_elevator_240612_1054,aa,alba,Alba,contact,1,240612-1054,2024-06-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_46_elevator_240612_1054.wav,Aviary 3,2014,family_1
aa_alba_contact_240612-1054_04.wav,alba_47_elevator_240612_1054,aa,alba,Alba,contact,1,240612-1054,2024-06-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_47_elevator_240612_1054.wav,Aviary 3,2014,family_1
aa_alba_contact_240612-1054_05.wav,alba_48_elevator_240612_1054,aa,alba,Alba,contact,1,240612-1054,2024-06-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_48_elevator_240612_1054.wav,Aviary 3,2014,family_1
aa_alba_contact_240612-1054_06.wav,alba_49_elevator_240612_1054,aa,alba,Alba,contact,1,240612-1054,2024-06-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_49_elevator_240612_1054.wav,Aviary 3,2014,family_1
aa_alba_contact_240612-1054_07.wav,alba_50_elevator_240612_1054,aa,alba,Alba,contact,1,240612-1054,2024-06-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_50_elevator_240612_1054.wav,Aviary 3,2014,family_1
aa_alba_contact_240614-1074_01.wav,alba_51_elevator_240614_1074,aa,alba,Alba,contact,1,240614-1074,2024-06-14,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_51_elevator_240614_1074.wav,Aviary 3,2014,family_1
aa_alba_contact_240614-1074_02.wav,alba_52_elevator_240614_1074,aa,alba,Alba,contact,1,240614-1074,2024-06-14,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_52_elevator_240614_1074.wav,Aviary 3,2014,family_1
aa_alba_contact_240614-1074_03.wav,alba_53_elevator_240614_1074,aa,alba,Alba,contact,1,240614-1074,2024-06-14,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_53_elevator_240614_1074.wav,Aviary 3,2014,family_1
aa_alba_contact_240614-1074_04.wav,alba_54_elevator_240614_1074,aa,alba,Alba,contact,1,240614-1074,2024-06-14,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_54_elevator_240614_1074.wav,Aviary 3,2014,family_1
aa_alba_contact_240614-1074_05.wav,alba_55_elevator_240614_1074,aa,alba,Alba,contact,1,240614-1074,2024-06-14,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_55_elevator_240614_1074.wav,Aviary 3,2014,family_1
aa_alba_contact_240621-1132_01.wav,alba_57_elevator_240621_1132,aa,alba,Alba,contact,1,240621-1132,2024-06-21,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_57_elevator_240621_1132.wav,Aviary 3,2014,family_1
aa_alba_contact_240621-1133_01.wav,alba_56_elevator_240621_1133,aa,alba,Alba,contact,1,240621-1133,2024-06-21,NA,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/alba_56_elevator_240621_1133.wav,Aviary 3,2014,family_1
aa_alba_contactseq_240424-553_01.wav,alba_double_1_240424_0553,aa,alba,Alba,contactseq,2,240424-553,2024-04-24,,captive_facility,NA,F,NA,NA,1,repeated,data/aa/all_calls/repeated/alba_double_1_240424_0553.wav,Aviary 3,2014,family_1
aa_alba_contactseq_240510-653_01.wav,alba_double_2_240510_0653,aa,alba,Alba,contactseq,2,240510-653,2024-05-10,,captive_facility,NA,F,NA,NA,1,repeated,data/aa/all_calls/repeated/alba_double_2_240510_0653.wav,Aviary 3,2014,family_1
aa_alba_contactseq_240510-653_02.wav,alba_double_3_240510_0653,aa,alba,Alba,contactseq,2,240510-653,2024-05-10,,captive_facility,NA,F,NA,NA,1,repeated,data/aa/all_calls/repeated/alba_double_3_240510_0653.wav,Aviary 3,2014,family_1
aa_alba_contactseq_240511-678_01.wav,alba_double_4_240511_0678,aa,alba,Alba,contactseq,2,240511-678,2024-05-11,,captive_facility,NA,F,NA,NA,1,repeated,data/aa/all_calls/repeated/alba_double_4_240511_0678.wav,Aviary 3,2014,family_1
aa_enya_contact_240422-538_01.wav,enya_1_elevator_240422_0538,aa,enya,Enya,contact,1,240422-538,2024-04-22,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_1_elevator_240422_0538.wav,Aviary 2,2014,family_1
aa_enya_contact_240422-538_02.wav,enya_2_elevator_240422_0538,aa,enya,Enya,contact,1,240422-538,2024-04-22,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_2_elevator_240422_0538.wav,Aviary 2,2014,family_1
aa_enya_contact_240425-574_01.wav,enya_3_elevator_240425_0574,aa,enya,Enya,contact,1,240425-574,2024-04-25,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_3_elevator_240425_0574.wav,Aviary 2,2014,family_1
aa_enya_contact_240426-583_01.wav,enya_4_elevator_240426_0583,aa,enya,Enya,contact,1,240426-583,2024-04-26,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_4_elevator_240426_0583.wav,Aviary 2,2014,family_1
aa_enya_contact_240429-604_01.wav,enya_5_elevator_240429_0604,aa,enya,Enya,contact,1,240429-604,2024-04-29,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_5_elevator_240429_0604.wav,Aviary 2,2014,family_1
aa_enya_contact_240429-604_02.wav,enya_6_elevator_240429_0604,aa,enya,Enya,contact,1,240429-604,2024-04-29,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_6_elevator_240429_0604.wav,Aviary 2,2014,family_1
aa_enya_contact_240430-624_01.wav,enya_7_elevator_240430_0624,aa,enya,Enya,contact,1,240430-624,2024-04-30,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_7_elevator_240430_0624.wav,Aviary 2,2014,family_1
aa_enya_contact_240430-624_02.wav,enya_8_elevator_240430_0624,aa,enya,Enya,contact,1,240430-624,2024-04-30,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_8_elevator_240430_0624.wav,Aviary 2,2014,family_1
aa_enya_contact_240510-656_01.wav,enya_10_elevator_240510_0656,aa,enya,Enya,contact,1,240510-656,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_10_elevator_240510_0656.wav,Aviary 2,2014,family_1
aa_enya_contact_240510-656_02.wav,enya_11_elevator_240510_0656,aa,enya,Enya,contact,1,240510-656,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_11_elevator_240510_0656.wav,Aviary 2,2014,family_1
aa_enya_contact_240510-656_03.wav,enya_12_elevator_240510_0656,aa,enya,Enya,contact,1,240510-656,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_12_elevator_240510_0656.wav,Aviary 2,2014,family_1
aa_enya_contact_240510-656_04.wav,enya_9_elevator_240510_0656,aa,enya,Enya,contact,1,240510-656,2024-05-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_9_elevator_240510_0656.wav,Aviary 2,2014,family_1
aa_enya_contact_240511-673_01.wav,enya_13_elevator_240511_0673,aa,enya,Enya,contact,1,240511-673,2024-05-11,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_13_elevator_240511_0673.wav,Aviary 2,2014,family_1
aa_enya_contact_240512-697_01.wav,enya_14_elevator_240512_0697,aa,enya,Enya,contact,1,240512-697,2024-05-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_14_elevator_240512_0697.wav,Aviary 2,2014,family_1
aa_enya_contact_240512-697_02.wav,enya_15_elevator_240512_0697,aa,enya,Enya,contact,1,240512-697,2024-05-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_15_elevator_240512_0697.wav,Aviary 2,2014,family_1
aa_enya_contact_240512-697_03.wav,enya_16_elevator_240512_0697,aa,enya,Enya,contact,1,240512-697,2024-05-12,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_16_elevator_240512_0697.wav,Aviary 2,2014,family_1
aa_enya_contact_240515-727_01.wav,enya_17_elevator_240515_0727,aa,enya,Enya,contact,1,240515-727,2024-05-15,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_17_elevator_240515_0727.wav,Aviary 2,2014,family_1
aa_enya_contact_240521-836_01.wav,enya_18_elevator_240521_0836,aa,enya,Enya,contact,1,240521-836,2024-05-21,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_18_elevator_240521_0836.wav,Aviary 2,2014,family_1
aa_enya_contact_240523-864_01.wav,enya_19_elevator_240523_0864,aa,enya,Enya,contact,1,240523-864,2024-05-23,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_19_elevator_240523_0864.wav,Aviary 2,2014,family_1
aa_enya_contact_240524-888_01.wav,enya_20_elevator_240524_0888,aa,enya,Enya,contact,1,240524-888,2024-05-24,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_20_elevator_240524_0888.wav,Aviary 2,2014,family_1
aa_enya_contact_240524-888_02.wav,enya_21_elevator_240524_0888,aa,enya,Enya,contact,1,240524-888,2024-05-24,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_21_elevator_240524_0888.wav,Aviary 2,2014,family_1
aa_enya_contact_240529-921_01.wav,enya_22_elevator_240529_0921,aa,enya,Enya,contact,1,240529-921,2024-05-29,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_22_elevator_240529_0921.wav,Aviary 2,2014,family_1
aa_enya_contact_240529-921_02.wav,enya_23_elevator_240529_0921,aa,enya,Enya,contact,1,240529-921,2024-05-29,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_23_elevator_240529_0921.wav,Aviary 2,2014,family_1
aa_enya_contact_240530-941_01.wav,enya_24_elevator_240530_0941,aa,enya,Enya,contact,1,240530-941,2024-05-30,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_24_elevator_240530_0941.wav,Aviary 2,2014,family_1
aa_enya_contact_240530-941_02.wav,enya_25_elevator_240530_0941,aa,enya,Enya,contact,1,240530-941,2024-05-30,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_25_elevator_240530_0941.wav,Aviary 2,2014,family_1
aa_enya_contact_240530-942_01.wav,enya_26_elevator_240530_0942,aa,enya,Enya,contact,1,240530-942,2024-05-30,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_26_elevator_240530_0942.wav,Aviary 2,2014,family_1
aa_enya_contact_240530-942_02.wav,enya_27_elevator_240530_0942,aa,enya,Enya,contact,1,240530-942,2024-05-30,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_27_elevator_240530_0942.wav,Aviary 2,2014,family_1
aa_enya_contact_240530-942_03.wav,enya_28_elevator_240530_0942,aa,enya,Enya,contact,1,240530-942,2024-05-30,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_28_elevator_240530_0942.wav,Aviary 2,2014,family_1
aa_enya_contact_240530-942_04.wav,enya_29_elevator_240530_0942,aa,enya,Enya,contact,1,240530-942,2024-05-30,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_29_elevator_240530_0942.wav,Aviary 2,2014,family_1
aa_enya_contact_240531-947_01.wav,enya_30_elevator_240531_0947,aa,enya,Enya,contact,1,240531-947,2024-05-31,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_30_elevator_240531_0947.wav,Aviary 2,2014,family_1
aa_enya_contact_240531-947_02.wav,enya_31_elevator_240531_0947,aa,enya,Enya,contact,1,240531-947,2024-05-31,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_31_elevator_240531_0947.wav,Aviary 2,2014,family_1
aa_enya_contact_240531-947_03.wav,enya_32_elevator_240531_0947,aa,enya,Enya,contact,1,240531-947,2024-05-31,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_32_elevator_240531_0947.wav,Aviary 2,2014,family_1
aa_enya_contact_240531-947_04.wav,enya_33_elevator_240531_0947,aa,enya,Enya,contact,1,240531-947,2024-05-31,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_33_elevator_240531_0947.wav,Aviary 2,2014,family_1
aa_enya_contact_240601-955_01.wav,enya_34_elevator_240601_0955,aa,enya,Enya,contact,1,240601-955,2024-06-01,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_34_elevator_240601_0955.wav,Aviary 2,2014,family_1
aa_enya_contact_240601-955_02.wav,enya_35_elevator_240601_0955,aa,enya,Enya,contact,1,240601-955,2024-06-01,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_35_elevator_240601_0955.wav,Aviary 2,2014,family_1
aa_enya_contact_240601-955_03.wav,enya_36_elevator_240601_0955,aa,enya,Enya,contact,1,240601-955,2024-06-01,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_36_elevator_240601_0955.wav,Aviary 2,2014,family_1
aa_enya_contact_240607-1001_01.wav,enya_44_elevator_240607_1001,aa,enya,Enya,contact,1,240607-1001,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_44_elevator_240607_1001.wav,Aviary 2,2014,family_1
aa_enya_contact_240607-997_01.wav,enya_37_elevator_240607_0997,aa,enya,Enya,contact,1,240607-997,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_37_elevator_240607_0997.wav,Aviary 2,2014,family_1
aa_enya_contact_240607-997_02.wav,enya_38_elevator_240607_0997,aa,enya,Enya,contact,1,240607-997,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_38_elevator_240607_0997.wav,Aviary 2,2014,family_1
aa_enya_contact_240607-997_03.wav,enya_39_elevator_240607_0997,aa,enya,Enya,contact,1,240607-997,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_39_elevator_240607_0997.wav,Aviary 2,2014,family_1
aa_enya_contact_240607-997_04.wav,enya_40_elevator_240607_0997,aa,enya,Enya,contact,1,240607-997,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_40_elevator_240607_0997.wav,Aviary 2,2014,family_1
aa_enya_contact_240607-997_05.wav,enya_41_elevator_240607_0997,aa,enya,Enya,contact,1,240607-997,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_41_elevator_240607_0997.wav,Aviary 2,2014,family_1
aa_enya_contact_240607-997_06.wav,enya_42_elevator_240607_0997,aa,enya,Enya,contact,1,240607-997,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_42_elevator_240607_0997.wav,Aviary 2,2014,family_1
aa_enya_contact_240607-997_07.wav,enya_43_elevator_240607_0997,aa,enya,Enya,contact,1,240607-997,2024-06-07,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_43_elevator_240607_0997.wav,Aviary 2,2014,family_1
aa_enya_contact_240608-1016_01.wav,enya_45_elevator_240608_1016,aa,enya,Enya,contact,1,240608-1016,2024-06-08,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_45_elevator_240608_1016.wav,Aviary 2,2014,family_1
aa_enya_contact_240608-1016_02.wav,enya_46_elevator_240608_1016,aa,enya,Enya,contact,1,240608-1016,2024-06-08,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_46_elevator_240608_1016.wav,Aviary 2,2014,family_1
aa_enya_contact_240610-1039_01.wav,enya_47_elevator_240610_1039,aa,enya,Enya,contact,1,240610-1039,2024-06-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_47_elevator_240610_1039.wav,Aviary 2,2014,family_1
aa_enya_contact_240610-1039_02.wav,enya_48_elevator_240610_1039,aa,enya,Enya,contact,1,240610-1039,2024-06-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_48_elevator_240610_1039.wav,Aviary 2,2014,family_1
aa_enya_contact_240610-1039_03.wav,enya_49_elevator_240610_1039,aa,enya,Enya,contact,1,240610-1039,2024-06-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_49_elevator_240610_1039.wav,Aviary 2,2014,family_1
aa_enya_contact_240610-1039_04.wav,enya_50_elevator_240610_1039,aa,enya,Enya,contact,1,240610-1039,2024-06-10,elevator,captive_facility,NA,F,NA,NA,1,single,data/aa/all_calls/single/enya_50_elevator_240610_1039.wav,Aviary 2,2014,family_1
